08-18-2026 13:59:14 RAM 7119/15643MB (lfb 24x2MB) SWAP 1237/7821MB (cached 2MB) CPU [1%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,3%@729] GR3D_FREQ 99% cv0@68.656C cpu@72C soc2@68.75C soc0@69.875C cv1@68.843C gpu@72.687C tj@72.687C soc1@71.093C cv2@67.875C VDD_IN 20691mW/15394mW VDD_CPU_GPU_CV 9320mW/6847mW VDD_SOC 5425mW/3851mW
08-18-2026 13:59:15 RAM 7119/15643MB (lfb 24x2MB) SWAP 1237/7821MB (cached 2MB) CPU [0%@729,0%@729,0%@729,0%@729,1%@729,0%@729,0%@729,2%@729] GR3D_FREQ 99% cv0@68.718C cpu@72.375C soc2@68.781C soc0@69.75C cv1@68.875C gpu@73.031C tj@73.031C soc1@70.937C cv2@68.125C VDD_IN 20691mW/15606mW VDD_CPU_GPU_CV 9280mW/6945mW VDD_SOC 5425mW/3914mW
08-18-2026 13:59:16 RAM 7119/15643MB (lfb 24x2MB) SWAP 1237/7821MB (cached 2MB) CPU [2%@729,0%@729,0%@729,0%@729,0%@729,1%@729,0%@729,2%@729] GR3D_FREQ 99% cv0@68.781C cpu@72.125C soc2@68.875C soc0@69.843C cv1@69.125C gpu@73.312C tj@73.312C soc1@71.156C cv2@68.031C VDD_IN 20731mW/15803mW VDD_CPU_GPU_CV 9320mW/7036mW VDD_SOC 5425mW/3972mW
08-18-2026 13:59:17 RAM 7119/15643MB (lfb 24x2MB) SWAP 1237/7821MB (cached 2MB) CPU [0%@729,1%@729,0%@729,1%@729,1%@729,0%@729,0%@729,2%@729] GR3D_FREQ 99% cv0@68.937C cpu@72.312C soc2@69.062C soc0@70.125C cv1@69.125C gpu@73.156C tj@73.156C soc1@71.343C cv2@68.125C VDD_IN 20731mW/15986mW VDD_CPU_GPU_CV 9320mW/7121mW VDD_SOC 5425mW/4026mW
08-18-2026 13:59:18 RAM 7119/15643MB (lfb 24x2MB) SWAP 1237/7821MB (cached 2MB) CPU [1%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,2%@729] GR3D_FREQ 99% cv0@69.062C cpu@72.593C soc2@69.125C soc0@70.125C cv1@69.281C gpu@73.281C tj@73.281C soc1@71.281C cv2@68.312C VDD_IN 20731mW/16155mW VDD_CPU_GPU_CV 9320mW/7199mW VDD_SOC 5425mW/4076mW
08-18-2026 13:59:19 RAM 7119/15643MB (lfb 24x2MB) SWAP 1237/7821MB (cached 2MB) CPU [1%@729,0%@729,0%@729,1%@729,0%@729,0%@729,0%@729,2%@729] GR3D_FREQ 95% cv0@68.968C cpu@72.531C soc2@69.218C soc0@70.093C cv1@69.437C gpu@73.25C tj@73.25C soc1@71.281C cv2@68.437C VDD_IN 20731mW/16313mW VDD_CPU_GPU_CV 9360mW/7274mW VDD_SOC 5425mW/4122mW
08-18-2026 13:59:20 RAM 7119/15643MB (lfb 24x2MB) SWAP 1237/7821MB (cached 2MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,1%@729,0%@729,2%@729] GR3D_FREQ 99% cv0@69.062C cpu@72.593C soc2@69.406C soc0@70.281C cv1@69.531C gpu@73.656C tj@73.656C soc1@71.437C cv2@68.437C VDD_IN 20691mW/16459mW VDD_CPU_GPU_CV 9320mW/7342mW VDD_SOC 5425mW/4166mW
08-18-2026 13:59:21 RAM 7119/15643MB (lfb 24x2MB) SWAP 1237/7821MB (cached 2MB) CPU [2%@729,0%@729,1%@729,1%@729,1%@729,0%@729,0%@729,1%@729] GR3D_FREQ 99% cv0@69.312C cpu@72.75C soc2@69.468C soc0@70.5C cv1@69.375C gpu@73.781C tj@73.781C soc1@71.625C cv2@68.5C VDD_IN 20731mW/16597mW VDD_CPU_GPU_CV 9320mW/7406mW VDD_SOC 5466mW/4207mW
08-18-2026 13:59:22 RAM 7119/15643MB (lfb 24x2MB) SWAP 1237/7821MB (cached 2MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,1%@729,2%@729] GR3D_FREQ 99% cv0@69.437C cpu@73.156C soc2@69.468C soc0@70.281C cv1@69.531C gpu@73.531C tj@73.531C soc1@71.625C cv2@68.625C VDD_IN 20691mW/16725mW VDD_CPU_GPU_CV 9280mW/7464mW VDD_SOC 5425mW/4246mW
08-18-2026 13:59:23 RAM 7119/15643MB (lfb 24x2MB) SWAP 1237/7821MB (cached 2MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,2%@729] GR3D_FREQ 99% cv0@69.25C cpu@72.906C soc2@69.468C soc0@70.593C cv1@69.625C gpu@73.75C tj@73.75C soc1@71.781C cv2@68.687C VDD_IN 20691mW/16845mW VDD_CPU_GPU_CV 9320mW/7520mW VDD_SOC 5425mW/4281mW
